sample_nr,label,label_name,unique_label_count,labels_json,has_single_label,row_count,first_global_row,last_global_row,contiguous_segment_count,rows_are_contiguous,first_timestamp,last_timestamp,minimum_timestamp,maximum_timestamp,duration_seconds,timestamp_decrease_count,timestamp_equal_count,positive_delta_count,timestamps_monotonic_nondecreasing,mean_positive_delta_seconds,std_positive_delta_seconds,minimum_positive_delta_seconds,maximum_positive_delta_seconds,estimated_sampling_rate_hz,runtime_state_count,runtime_states_json
3435,5,supplementary_operation,1,[5],True,1567,5219684,5221250,1,True,757.924,773.604,757.924,773.604,15.68,0,0,1566,True,0.0100127713921,0.000357142565882,0.00999999999976,0.0200000000001,99.8724489796,3,"[0, 1, 2]"
3436,0,normal_tightening,1,[0],True,1255,5221251,5222505,1,True,773.614,786.164,773.614,786.164,12.55,0,0,1254,True,0.0100079744817,0.00028227862872,0.00999999999976,0.0200000000001,99.9203187251,3,"[0, 1, 2]"
3437,5,supplementary_operation,1,[5],True,1529,5222506,5224034,1,True,786.174,801.454,786.174,801.454,15.28,0,0,1528,True,0.01,1.439978005e-09,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3438,0,normal_tightening,1,[0],True,1275,5224035,5225309,1,True,801.464,814.204,801.464,814.204,12.74,0,0,1274,True,0.01,1.26994123154e-09,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3439,5,supplementary_operation,1,[5],True,1497,5225310,5226806,1,True,814.214,829.174,814.214,829.174,14.96,0,0,1496,True,0.01,1.42579068359e-09,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3440,0,normal_tightening,1,[0],True,1309,5226807,5228115,1,True,829.184,842.264,829.184,842.264,13.08,0,0,1308,True,0.01,1.18720799535e-09,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3441,5,supplementary_operation,1,[5],True,1460,5228116,5229575,1,True,842.274,856.864,842.274,856.864,14.59,0,0,1459,True,0.01,1.31193404896e-09,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3442,0,normal_tightening,1,[0],True,1438,5229576,5231013,1,True,856.874,871.254,856.874,871.254,14.38,0,0,1437,True,0.0100069589422,0.000263706267525,0.00999999999976,0.02,99.9304589708,3,"[0, 1, 2]"
3443,5,supplementary_operation,1,[5],True,742,5231014,5231755,1,True,871.264,878.674,871.264,878.674,7.41,0,0,741,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3444,3,missing_screw,1,[3],True,1099,5231756,5232854,1,True,878.684,889.664,878.684,889.664,10.98,0,0,1098,True,0.01,9.87816761974e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3445,5,supplementary_operation,1,[5],True,1440,5232855,5234294,1,True,889.674,904.064,889.674,904.064,14.39,0,0,1439,True,0.01,1.34256698595e-09,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3446,0,normal_tightening,1,[0],True,1463,5234295,5235757,1,True,904.074,918.694,904.074,918.694,14.62,0,0,1462,True,0.01,1.45402690358e-09,0.00999999999999,0.0100000000001,100,3,"[0, 1, 2]"
3447,5,supplementary_operation,1,[5],True,1457,5235758,5237214,1,True,918.704,933.264,918.704,933.264,14.56,0,0,1456,True,0.01,1.45402690358e-09,0.00999999999999,0.0100000000001,100,3,"[0, 1, 2]"
3448,0,normal_tightening,1,[0],True,1849,5237215,5239063,1,True,933.274,951.754,933.274,951.754,18.48,0,0,1848,True,0.01,1.62147780382e-09,0.00999999999999,0.0100000000001,100,3,"[0, 1, 2]"
3449,5,supplementary_operation,1,[5],True,1438,5239064,5240501,1,True,951.764,966.134,951.764,966.134,14.37,0,0,1437,True,0.01,1.44467615127e-09,0.00999999999999,0.0100000000001,100,3,"[0, 1, 2]"
3450,0,normal_tightening,1,[0],True,1776,5240502,5242277,1,True,966.144,983.894,966.144,983.894,17.75,0,0,1775,True,0.01,1.59195558298e-09,0.00999999999999,0.0100000000001,100,3,"[0, 1, 2]"
3451,5,supplementary_operation,1,[5],True,639,5242278,5242916,1,True,983.904,990.284,983.904,990.284,6.38,0,0,638,True,0.01,0,0.00999999999999,0.0100000000001,100,3,"[0, 1, 2]"
3452,3,missing_screw,1,[3],True,1413,5242917,5244329,1,True,990.294,1004.414,990.294,1004.414,14.12,0,0,1412,True,0.01,1.4210301004e-09,0.00999999999999,0.0100000000001,100,3,"[0, 1, 2]"
3453,5,supplementary_operation,1,[5],True,1328,5244330,5245657,1,True,1004.424,1017.694,1004.424,1017.694,13.27,0,0,1327,True,0.01,1.37251640234e-09,0.00999999999999,0.0100000000001,100,3,"[0, 1, 2]"
3454,0,normal_tightening,1,[0],True,1753,5245658,5247410,1,True,1017.704,1035.224,1017.704,1035.224,17.52,0,0,1752,True,0.01,1.51787009211e-09,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3455,5,supplementary_operation,1,[5],True,1723,5247411,5249133,1,True,1035.234,1052.454,1035.234,1052.454,17.22,0,0,1722,True,0.01,1.50891502816e-09,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3456,0,normal_tightening,1,[0],True,1764,5249134,5250897,1,True,1052.464,1070.094,1052.464,1070.094,17.63,0,0,1763,True,0.01,1.52232786997e-09,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3457,5,supplementary_operation,1,[5],True,1715,5250898,5252612,1,True,1070.104,1087.244,1070.104,1087.244,17.14,0,0,1714,True,0.01,1.5044175069e-09,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3458,0,normal_tightening,1,[0],True,2313,5252613,5254925,1,True,1087.254,1110.654,1087.254,1110.654,23.4,0,0,2312,True,0.0101211072664,0.00127629606516,0.00999999999976,0.04,98.8034188034,3,"[0, 1, 2]"
3459,5,supplementary_operation,1,[5],True,963,5254926,5255888,1,True,1110.664,1120.284,1110.664,1120.284,9.62,0,0,962,True,0.01,8.31371688813e-10,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3460,3,missing_screw,1,[3],True,1415,5255889,5257303,1,True,1120.294,1134.474,1120.294,1134.474,14.18,0,0,1414,True,0.0100282885431,0.000531116926607,0.00999999999976,0.02,99.7179125529,2,"[1, 2]"
3461,5,supplementary_operation,1,[5],True,1592,5257304,5258895,1,True,1168.124,1184.034,1168.124,1184.034,15.91,0,0,1591,True,0.01,1.44935906841e-09,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3462,0,normal_tightening,1,[0],True,1700,5258896,5260595,1,True,1184.044,1201.034,1184.044,1201.034,16.99,0,0,1699,True,0.01,1.49538188459e-09,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3463,5,supplementary_operation,1,[5],True,1643,5260596,5262238,1,True,1201.044,1217.464,1201.044,1217.464,16.42,0,0,1642,True,0.01,1.4771448379e-09,0.00999999999976,0.0100000000004,100,2,"[1, 2]"
3464,0,normal_tightening,1,[0],True,1714,5262239,5263952,1,True,1217.474,1234.654,1217.474,1234.654,17.18,0,0,1713,True,0.0100291885581,0.000638582681625,0.00999999999976,0.03,99.7089639115,2,"[1, 2]"
3465,5,supplementary_operation,1,[5],True,917,5263953,5264869,1,True,1234.664,1243.824,1234.664,1243.824,9.16,0,0,916,True,0.01,7.1763224003e-10,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3466,3,missing_screw,1,[3],True,1463,5264870,5266332,1,True,1243.834,1258.454,1243.834,1258.454,14.62,0,0,1462,True,0.01,1.37251640234e-09,0.00999999999976,0.0100000000004,100,2,"[1, 2]"
3467,5,supplementary_operation,1,[5],True,1649,5266333,5267981,1,True,1258.464,1274.954,1258.464,1274.954,16.49,0,0,1648,True,0.0100060679612,0.000246257571457,0.00999999999976,0.02,99.9393571862,3,"[0, 1, 2]"
3468,0,normal_tightening,1,[0],True,1746,5267982,5269727,1,True,1274.964,1292.414,1274.964,1292.414,17.45,0,0,1745,True,0.01,1.51787009211e-09,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3469,5,supplementary_operation,1,[5],True,1589,5269728,5271316,1,True,1292.424,1308.314,1292.424,1308.314,15.89,0,0,1588,True,0.0100062972292,0.000250863781968,0.00999999999976,0.0200000000004,99.9370673379,3,"[0, 1, 2]"
3470,0,normal_tightening,1,[0],True,1754,5271317,5273070,1,True,1308.324,1325.864,1308.324,1325.864,17.54,0,0,1753,True,0.0100057045066,0.000238772955355,0.00999999999976,0.02,99.9429874572,3,"[0, 1, 2]"
3471,5,supplementary_operation,1,[5],True,1598,5273071,5274668,1,True,1325.874,1341.874,1325.874,1341.874,16,0,0,1597,True,0.0100187852223,0.000433011937872,0.00999999999976,0.02,99.8125,3,"[0, 1, 2]"
3472,0,normal_tightening,1,[0],True,1766,5274669,5276434,1,True,1341.884,1359.534,1341.884,1359.534,17.65,0,0,1765,True,0.01,1.52677263233e-09,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3473,5,supplementary_operation,1,[5],True,863,5276435,5277297,1,True,1359.544,1368.164,1359.544,1368.164,8.62,0,0,862,True,0.01,5.33482024325e-10,0.00999999999976,0.0100000000004,100,3,"[0, 1, 2]"
3474,3,missing_screw,1,[3],True,1436,5277298,5278733,1,True,1368.174,1382.524,1368.174,1382.524,14.35,0,0,1435,True,0.01,1.30156286614e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3475,5,supplementary_operation,1,[5],True,1565,5278734,5280298,1,True,1382.534,1398.194,1382.534,1398.194,15.66,0,0,1564,True,0.0100127877238,0.000357370552751,0.00999999999954,0.02,99.8722860792,3,"[0, 1, 2]"
3476,0,normal_tightening,1,[0],True,1950,5280299,5282248,1,True,1398.204,1417.714,1398.204,1417.714,19.51,0,0,1949,True,0.0100102616727,0.000320174053606,0.00999999999954,0.02,99.8974884675,3,"[0, 1, 2]"
3477,5,supplementary_operation,1,[5],True,1687,5282249,5283935,1,True,1417.724,1434.584,1417.724,1434.584,16.86,0,0,1686,True,0.01,1.3921247729e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3478,0,normal_tightening,1,[0],True,1714,5283936,5285649,1,True,1434.594,1451.724,1434.594,1451.724,17.13,0,0,1713,True,0.01,1.39698386192e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3479,5,supplementary_operation,1,[5],True,1213,5285650,5286862,1,True,1451.734,1463.874,1451.734,1463.874,12.14,0,0,1212,True,0.0100165016502,0.00040588692661,0.00999999999954,0.02,99.8352553542,3,"[0, 1, 2]"
3480,0,normal_tightening,1,[0],True,1501,5286863,5288363,1,True,1463.884,1478.884,1463.884,1478.884,15,0,0,1500,True,0.01,1.3222238854e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3481,5,supplementary_operation,1,[5],True,883,5288364,5289246,1,True,1478.894,1487.714,1478.894,1487.714,8.82,0,0,882,True,0.01,6.26915694114e-10,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3482,3,missing_screw,1,[3],True,1563,5289247,5290809,1,True,1487.724,1503.364,1487.724,1503.364,15.64,0,0,1562,True,0.0100128040973,0.000357598976795,0.00999999999954,0.02,99.8721227621,3,"[0, 1, 2]"
3483,5,supplementary_operation,1,[5],True,1594,5290810,5292403,1,True,1503.374,1519.304,1503.374,1519.304,15.93,0,0,1593,True,0.01,1.35762428279e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3484,0,normal_tightening,1,[0],True,1751,5292404,5294154,1,True,1519.314,1536.814,1519.314,1536.814,17.5,0,0,1750,True,0.01,1.41625351512e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3485,5,supplementary_operation,1,[5],True,1530,5294155,5295684,1,True,1536.824,1552.114,1536.824,1552.114,15.29,0,0,1529,True,0.01,1.34256698595e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3486,0,normal_tightening,1,[0],True,1744,5295685,5297428,1,True,1552.124,1569.554,1552.124,1569.554,17.43,0,0,1743,True,0.01,1.40665168567e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3487,5,supplementary_operation,1,[5],True,1487,5297429,5298915,1,True,1569.564,1584.424,1569.564,1584.424,14.86,0,0,1486,True,0.01,1.32733889052e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3488,0,normal_tightening,1,[0],True,1732,5298916,5300647,1,True,1584.434,1601.744,1584.434,1601.744,17.31,0,0,1731,True,0.01,1.4018261082e-09,0.00999999999954,0.0100000000007,100,2,"[1, 2]"
3489,5,supplementary_operation,1,[5],True,808,5300648,5301455,1,True,1601.754,1609.824,1601.754,1609.824,8.07,0,0,807,True,0.01,1.16415321827e-10,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3490,3,missing_screw,1,[3],True,1312,5301456,5302767,1,True,1609.834,1622.944,1609.834,1622.944,13.11,0,0,1311,True,0.01,1.2265115223e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3491,5,supplementary_operation,1,[5],True,1527,5302768,5304294,1,True,1622.954,1638.214,1622.954,1638.214,15.26,0,0,1526,True,0.01,1.3375102185e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3492,0,normal_tightening,1,[0],True,1368,5304295,5305662,1,True,1638.224,1651.894,1638.224,1651.894,13.67,0,0,1367,True,0.01,1.25383138823e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3493,5,supplementary_operation,1,[5],True,1567,5305663,5307229,1,True,1651.904,1667.564,1651.904,1667.564,15.66,0,0,1566,True,0.01,1.35762428279e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3494,0,normal_tightening,1,[0],True,1273,5307230,5308502,1,True,1667.574,1680.294,1667.574,1680.294,12.72,0,0,1272,True,0.01,1.22097419595e-09,0.00999999999954,0.0100000000007,100,2,"[1, 2]"
3495,5,supplementary_operation,1,[5],True,1486,5308503,5309988,1,True,1680.304,1695.154,1680.304,1695.154,14.85,0,0,1485,True,0.01,1.31193404896e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3496,0,normal_tightening,1,[0],True,1284,5309989,5311272,1,True,1695.164,1707.994,1695.164,1707.994,12.83,0,0,1283,True,0.01,1.22097419595e-09,0.00999999999954,0.0100000000007,100,2,"[1, 2]"
3497,5,supplementary_operation,1,[5],True,767,5311273,5312039,1,True,1708.004,1715.664,1708.004,1715.664,7.66,0,0,766,True,0.01,0,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3498,3,missing_screw,1,[3],True,932,5312040,5312971,1,True,1715.674,1724.984,1715.674,1724.984,9.31,0,0,931,True,0.01,7.54457514082e-10,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3499,5,supplementary_operation,1,[5],True,1436,5312972,5314407,1,True,1724.994,1739.344,1724.994,1739.344,14.35,0,0,1435,True,0.01,1.29110837663e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3500,0,normal_tightening,1,[0],True,1230,5314408,5315637,1,True,1739.354,1751.644,1739.354,1751.644,12.29,0,0,1229,True,0.01,1.17573711769e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3501,5,supplementary_operation,1,[5],True,1406,5315638,5317043,1,True,1751.654,1765.704,1751.654,1765.704,14.05,0,0,1405,True,0.01,1.28584925751e-09,0.00999999999954,0.0100000000007,100,2,"[1, 2]"
3502,0,normal_tightening,1,[0],True,1350,5317044,5318393,1,True,1765.714,1779.204,1765.714,1779.204,13.49,0,0,1349,True,0.01,1.2484152446e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3503,5,supplementary_operation,1,[5],True,1426,5318394,5319819,1,True,1779.214,1793.464,1779.214,1793.464,14.25,0,0,1425,True,0.01,1.29634616031e-09,0.00999999999954,0.0100000000007,100,3,"[0, 1, 2]"
3504,0,normal_tightening,1,[0],True,1382,5319820,5321201,1,True,1793.474,1807.284,1793.474,1807.284,13.81,0,0,1381,True,0.01,1.30156286614e-09,0.00999999999954,0.0100000000004,100,2,"[1, 2]"
3505,5,supplementary_operation,1,[5],True,688,5321202,5321889,1,True,1807.294,1814.164,1807.294,1814.164,6.87,0,0,687,True,0.01,0,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3506,3,missing_screw,1,[3],True,1515,5321890,5323404,1,True,1814.174,1829.314,1814.174,1829.314,15.14,0,0,1514,True,0.01,1.4018261082e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3507,5,supplementary_operation,1,[5],True,1405,5323405,5324809,1,True,1829.324,1843.364,1829.324,1843.364,14.04,0,0,1404,True,0.01,1.33243426008e-09,0.00999999999999,0.0100000000002,100,2,"[1, 2]"
3508,0,normal_tightening,1,[0],True,1780,5324810,5326589,1,True,1843.374,1861.164,1843.374,1861.164,17.79,0,0,1779,True,0.01,1.53562356232e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3509,5,supplementary_operation,1,[5],True,1342,5326590,5327931,1,True,1861.174,1874.584,1861.174,1874.584,13.41,0,0,1341,True,0.01,1.2805685401e-09,0.00999999999999,0.0100000000002,100,2,"[1, 2]"
3510,0,normal_tightening,1,[0],True,1729,5327932,5329660,1,True,1874.594,1891.874,1874.594,1891.874,17.28,0,0,1728,True,0.01,1.51339918375e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3511,5,supplementary_operation,1,[5],True,1716,5329661,5331376,1,True,1891.884,1909.034,1891.884,1909.034,17.15,0,0,1715,True,0.01,1.5044175069e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3512,0,normal_tightening,1,[0],True,1721,5331377,5333097,1,True,1909.044,1926.244,1909.044,1926.244,17.2,0,0,1720,True,0.01,1.50891502816e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3513,5,supplementary_operation,1,[5],True,960,5333098,5334057,1,True,1926.254,1935.854,1926.254,1935.854,9.6,0,0,959,True,0.0100104275287,0.000322748436717,0.00999999999999,0.02,99.8958333333,3,"[0, 1, 2]"
3514,3,missing_screw,1,[3],True,1430,5334058,5335487,1,True,1935.864,1950.154,1935.864,1950.154,14.29,0,0,1429,True,0.01,1.34760477845e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3515,5,supplementary_operation,1,[5],True,1657,5335488,5337144,1,True,1950.164,1966.724,1950.164,1966.724,16.56,0,0,1656,True,0.01,1.4771448379e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3516,0,normal_tightening,1,[0],True,1828,5337145,5338972,1,True,1966.734,1985.004,1966.734,1985.004,18.27,0,0,1827,True,0.01,1.54880512222e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3517,5,supplementary_operation,1,[5],True,1630,5338973,5340602,1,True,1985.014,2001.304,1985.014,2001.304,16.29,0,0,1629,True,0.01,1.46331790485e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3518,0,normal_tightening,1,[0],True,1743,5340603,5342345,1,True,2001.314,2018.734,2001.314,2018.734,17.42,0,0,1742,True,0.01,1.51787009211e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3519,5,supplementary_operation,1,[5],True,1714,5342346,5344059,1,True,2018.744,2035.874,2018.744,2035.874,17.13,0,0,1713,True,0.01,1.49990649972e-09,0.00999999999999,0.0100000000002,100,3,"[0, 1, 2]"
3520,0,normal_tightening,1,[0],True,1823,5344060,5345882,1,True,2035.884,2054.104,2035.884,2054.104,18.22,0,0,1822,True,0.01,1.49990649972e-09,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3521,5,supplementary_operation,1,[5],True,954,5345883,5346836,1,True,2054.114,2063.644,2054.114,2063.644,9.53,0,0,953,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3522,3,missing_screw,1,[3],True,1377,5346837,5348213,1,True,2063.654,2077.414,2063.654,2077.414,13.76,0,0,1376,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3523,5,supplementary_operation,1,[5],True,1678,5348214,5349891,1,True,2077.424,2094.194,2077.424,2094.194,16.77,0,0,1677,True,0.01,4.79992668333e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3524,0,normal_tightening,1,[0],True,1730,5349892,5351621,1,True,2094.204,2111.494,2094.204,2111.494,17.29,0,0,1729,True,0.01,6.26915694114e-10,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
3525,5,supplementary_operation,1,[5],True,1678,5351622,5353299,1,True,2111.504,2128.274,2111.504,2128.274,16.77,0,0,1677,True,0.01,4.79992668333e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3526,0,normal_tightening,1,[0],True,1719,5353300,5355018,1,True,2128.284,2145.464,2128.284,2145.464,17.18,0,0,1718,True,0.01,5.82076609135e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3527,5,supplementary_operation,1,[5],True,1605,5355019,5356623,1,True,2145.474,2161.514,2145.474,2161.514,16.04,0,0,1604,True,0.01,2.01637252184e-10,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
3528,0,normal_tightening,1,[0],True,1758,5356624,5358381,1,True,2161.524,2179.094,2161.524,2179.094,17.57,0,0,1757,True,0.01,6.58544507983e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3529,5,supplementary_operation,1,[5],True,877,5358382,5359258,1,True,2179.104,2187.864,2179.104,2187.864,8.76,0,0,876,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3530,3,missing_screw,1,[3],True,1476,5359259,5360734,1,True,2187.874,2202.624,2187.874,2202.624,14.75,0,0,1475,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3531,5,supplementary_operation,1,[5],True,1581,5360735,5362315,1,True,2202.634,2218.434,2202.634,2218.434,15.8,0,0,1580,True,0.01,0,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
3532,0,normal_tightening,1,[0],True,1758,5362316,5364073,1,True,2218.444,2236.014,2218.444,2236.014,17.57,0,0,1757,True,0.01,6.58544507983e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3533,5,supplementary_operation,1,[5],True,1594,5364074,5365667,1,True,2236.024,2251.954,2236.024,2251.954,15.93,0,0,1593,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3534,0,normal_tightening,1,[0],True,1755,5365668,5367422,1,True,2251.964,2269.514,2251.964,2269.514,17.55,0,0,1754,True,0.0100057012543,0.000238704919219,0.00999999999976,0.02,99.943019943,3,"[0, 1, 2]"
3535,5,supplementary_operation,1,[5],True,1449,5367423,5368871,1,True,2269.524,2284.004,2269.524,2284.004,14.48,0,0,1448,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
3536,0,normal_tightening,1,[0],True,1757,5368872,5370628,1,True,2284.014,2301.584,2284.014,2301.584,17.57,0,0,1756,True,0.0100056947608,0.000238569021249,0.00999999999976,0.02,99.9430848036,3,"[0, 1, 2]"
3537,5,supplementary_operation,1,[5],True,778,5370629,5371406,1,True,2301.594,2309.374,2301.594,2309.374,7.78,0,0,777,True,0.0100128700129,0.000358517072771,0.00999999999976,0.02,99.8714652956,3,"[0, 1, 2]"
3538,3,missing_screw,1,[3],True,1415,5371407,5372821,1,True,2309.384,2323.534,2309.384,2323.534,14.15,0,0,1414,True,0.0100070721358,0.000265840822194,0.00999999999976,0.02,99.9293286219,3,"[0, 1, 2]"
